"CustomerID,Churn_Probability_%"
"6870-ZWMNX,0.8"
"2690-DVRVK,0.8"
"9548-LIGTA,0.8"
"0916-KNFAJ,0.8"
"8383-SGHJU,0.8"
"3785-KTYSH,0.8"
"2550-AEVRU,0.8"
"0191-EQUUH,0.8"
"3082-YVEKW,0.8"
"3521-HTQTV,0.8"
"4560-WQAQW,0.8"
"9640-ZSLDC,0.8"
"8097-OMULG,0.8"
"0019-GFNTW,0.8"
"3813-DHBBB,0.8"
"8713-IGZSO,0.8"
"0129-QMPDR,0.8"
"1821-BUCWY,0.8"
"6953-PBDIN,0.8"
"7233-PAHHL,0.8"
"1465-WCZVT,0.8"
"5172-RKOCB,0.8"
"3298-QEICA,0.8"
"7696-AMHOD,0.8"
"4890-VMUAV,0.8"
"9297-FVVDH,0.8"
"1506-YJTYT,0.8"
"2005-DWQZJ,0.8"
"2578-JQPHZ,0.8"
"3057-VJJQE,0.8"
"6114-TCFID,0.8"
"6508-NJYRO,0.8"
"2862-JVEOY,0.8"
"5073-RZGBK,0.8"
"4573-JKNAE,0.8"
"0973-KYVNF,0.8"
"6169-PGNCD,0.8"
"2243-FNMMI,0.8"
"9541-PWTWO,0.8"
"8069-RHUXK,0.8"
"3623-FQBOX,0.8"
"4992-LTJNE,0.8"
"3161-ONRWK,0.8"
"0835-DUUIQ,0.8"
"1955-IBMMB,0.8"
"5003-OKNNK,0.8"
"3452-FLHYD,0.8"
"1139-WUOAH,0.8"
"4116-IQRFR,0.8"
"9467-ROOLM,0.8"
"8374-UULRV,0.8"
"6917-FIJHC,0.8"
"6586-MYGKD,0.8"
"7542-CYDDM,0.8"
"4419-UJMUS,0.8"
"7472-EQOAV,0.8"
"7971-HLVXI,0.8"
"9931-DCEZH,0.8"
"1133-KXCGE,0.8"
"3500-NSDOA,0.8"
"0142-GVYSN,0.8"
"3410-MHHUM,0.8"
"4702-HDRKD,0.8"
"4513-CXYIX,0.8"
"8174-LNWMW,0.8"
"0572-ZJKLT,0.8"
"5199-FPUSP,0.8"
"6723-CEGQI,0.8"
"3474-BAFSJ,0.8"
"9675-ICXCT,0.8"
"4737-AQCPU,0.8"
"8690-UPCZI,0.8"
"5641-DMBFJ,0.8"
"4950-HKQTE,0.8"
"9814-AOUDH,0.8"
"0366-NQSHS,0.8"
"2753-JMMCV,0.8"
"1222-KJNZD,0.8"
"6736-DHUQI,0.8"
"8510-BBWMU,0.8"
"6729-FZWSY,0.8"
"7636-PEPNS,0.8"
"1063-DHQJF,0.8"
"9294-TDIPC,0.67"
"2576-HXMPA,0.62"
"9500-IWPXQ,0.6"
"1614-JBEBI,0.6"
"4737-HOBAX,0.6"
"6838-HVLXG,0.6"
"2724-FJDYW,0.6"
"6445-TNRXS,0.6"
"7469-LKBCI,0.6"
"0619-OLYUR,0.6"
"2137-DQMEV,0.6"
"2342-CKIAO,0.6"
"0459-SPZHJ,0.6"
"3896-ZVNET,0.6"
"9705-ZJBCG,0.6"
"4632-XJMEX,0.6"
"4884-TVUQF,0.6"
"5906-DVAPM,0.6"
"5777-ZPQNC,0.6"
"0839-JTCUD,0.6"
"8144-DGHXP,0.6"
"2335-GSODA,0.6"
"9702-AIUJO,0.6"
"4825-XJGDM,0.6"
"8513-OLYGY,0.6"
"6248-BSHKG,0.6"
"3913-FCUUW,0.6"
"9588-YRFHY,0.6"
"2277-AXSDC,0.6"
"2088-IEBAU,0.6"
"6377-KSLXC,0.6"
"7338-ERIVA,0.6"
"6384-VMJHP,0.6"
"6434-TTGJP,0.6"
"8680-CGLTP,0.6"
"2176-LVPNX,0.6"
"2428-HYUNX,0.6"
"4359-INNWN,0.6"
"3061-BCKYI,0.6"
"9680-NIAUV,0.6"
"5840-NVDCG,0.6"
"8410-BGQXN,0.6"
"5313-FPXWG,0.6"
"8336-TAVKX,0.6"
"6625-IUTTT,0.6"
"7321-ZNSLA,0.6"
"3552-CTCYF,0.6"
"4821-WQOYN,0.6"
"6437-UDQJM,0.6"
"4086-ATNFV,0.6"
"4578-PHJYZ,0.6"
"8597-CTXVJ,0.6"
"4893-GYUJU,0.6"
"8670-ERCJH,0.6"
"0428-AXXLJ,0.6"
"6447-EGDIV,0.6"
"9668-PUGNU,0.6"
"2234-XADUH,0.6"
"5788-YPOEG,0.6"
"5614-DNZCE,0.6"
"5297-MDOIR,0.6"
"3108-PCCGG,0.6"
"7566-DSRLQ,0.6"
"1676-MQAOA,0.6"
"8439-LTUGF,0.6"
"8882-TLVRW,0.6"
"2324-AALNO,0.6"
"1657-DYMBM,0.6"
"2824-DXNKN,0.6"
"4393-OBCRR,0.6"
"3795-CAWEX,0.6"
"1407-DIGZV,0.6"
"7813-TKCVO,0.6"
"3712-PKXZA,0.6"
"1074-WVEVG,0.6"
"5451-MHQOF,0.6"
"3580-HYCSP,0.6"
"8499-BRXTD,0.6"
"9777-IQHWP,0.6"
"6916-HIJSE,0.6"
"3800-LYTRK,0.6"
"2160-GPFXD,0.6"
"5208-FVQKB,0.6"
"0254-WWRKD,0.6"
"3572-UUHRS,0.6"
"6681-ZSEXG,0.6"
"3585-YNADK,0.6"
"2300-RQGOI,0.6"
"8570-KLJYJ,0.6"
"3498-LZGQZ,0.6"
"9489-DEDVP,0.6"
"1627-AFWVJ,0.6"
"7665-VIGUD,0.6"
"5546-BYZSM,0.6"
"8510-TMWYB,0.6"
"6087-YPWHO,0.6"
"9477-LGWQI,0.6"
"3569-VLDHH,0.6"
"7089-RKVSZ,0.6"
"0536-BGFMZ,0.6"
"2418-TPEUN,0.6"
"4291-YZODP,0.6"
"7157-SMCFK,0.6"
"6519-ZHPXP,0.6"
"2996-XAUVF,0.6"
"5062-CJJKH,0.6"
"4994-OBRSZ,0.6"
"4616-ULAOA,0.6"
"5161-UBZXI,0.6"
"5406-KGRMX,0.6"
"0562-FGDCR,0.6"
"2606-PKWJB,0.6"
"3470-OBUET,0.6"
"1470-PSXNM,0.6"
"9091-WTUUY,0.6"
"3638-VBZTA,0.6"
"9127-FHJBZ,0.6"
"2235-EZAIK,0.6"
"0266-CLZKZ,0.6"
"9769-TSBZE,0.6"
"0019-EFAEP,0.6"
"7762-ONLJY,0.6"
"3422-WJOYD,0.6"
"0909-SELIE,0.6"
"7302-ZHMHP,0.6"
"3482-ABPKK,0.6"
"9560-BBZXK,0.6"
"0556-FJEGU,0.6"
"5781-BKHOP,0.6"
"7710-JSYOA,0.6"
"8414-OOEEL,0.6"
"8241-JUIQO,0.6"
"3067-SVMTC,0.6"
"9938-TKDGL,0.6"
"3571-DPYUH,0.6"
"4163-KIUHY,0.6"
"9620-QJREV,0.6"
"8007-YYPWD,0.6"
"8457-XIGKN,0.6"
"2789-CZANW,0.6"
"7197-VOJMM,0.6"
"5730-DBDSI,0.6"
"0197-PNKNK,0.6"
"6332-FBZRI,0.6"
"5453-YBTWV,0.6"
"3077-RSNTJ,0.6"
"7815-PDTHL,0.6"
"2700-LUEVA,0.5"
"9575-IWCAZ,0.4"
"9639-BUJXT,0.4"
"3533-UVMOM,0.4"
"7337-CINUD,0.4"
"0020-JDNXP,0.4"
"0942-KOWSM,0.4"
"9867-NNXLC,0.4"
"5249-QYHEX,0.4"
"5129-HHMZC,0.4"
"4817-KEQSP,0.4"
"8990-YOZLV,0.4"
"5965-GGPRW,0.4"
"9631-RXVJM,0.4"
"2075-PUEPR,0.4"
"9885-MFVSU,0.4"
"3546-GHEAE,0.4"
"2404-JIBFC,0.4"
"0997-YTLNY,0.4"
"6152-ONASV,0.4"
"1116-FRYVH,0.4"
"5696-CEIQJ,0.4"
"9795-NREXC,0.4"
"6695-FRVEC,0.4"
"0486-LGCCH,0.4"
"4115-BNPJY,0.4"
"5619-XZZKR,0.4"
"1813-JYWTO,0.4"
"6096-EGVTU,0.4"
"9637-CDTKZ,0.4"
"5155-AZQPB,0.4"
"9711-FJTBX,0.4"
"2330-PQGDQ,0.4"
"8859-YSTWS,0.4"
"0780-XNZFN,0.4"
"9625-QNLUX,0.4"
"6546-OPBBH,0.4"
"7173-TETGO,0.4"
"3460-TJBWI,0.4"
"2498-XLDZR,0.4"
"6048-NJXHX,0.4"
"4423-JWZJN,0.4"
"5602-BVFMK,0.4"
"3938-YFPXD,0.4"
"5376-PCKNB,0.4"
"3486-HOOGQ,0.4"
"9084-OAYKL,0.4"
"9621-OUPYD,0.4"
"1092-WPIVQ,0.4"
"2830-LEWOA,0.4"
"8606-OEGQZ,0.4"
"3120-FAZKD,0.4"
"2252-NKNSI,0.4"
"5197-PYEPU,0.4"
"3891-NLXJB,0.4"
"2662-NNTDK,0.4"
"7596-ZYWBB,0.4"
"2120-SMPEX,0.4"
"4312-GVYNH,0.4"
"2234-EOFPT,0.4"
"5993-BQHEA,0.4"
"3284-SVCRO,0.4"
"2192-OZITF,0.4"
"5356-KZCKT,0.4"
"0862-PRCBS,0.4"
"1642-HMARX,0.4"
"3662-FXJFO,0.4"
"1834-ABKHQ,0.4"
"5126-RCXYW,0.4"
"5158-RIVOP,0.4"
"7140-ADSMJ,0.4"
"1345-GKDZZ,0.4"
"7564-GHCVB,0.4"
"1043-UXOVO,0.4"
"5996-EBTKM,0.4"
"3125-RAHBV,0.4"
"8884-FEEWR,0.4"
"6176-YJWAS,0.4"
"2499-AJYUA,0.4"
"1177-XZBJL,0.4"
"6295-OSINB,0.4"
"0463-TXOAK,0.4"
"0956-SYCWG,0.4"
"8780-RSYYU,0.4"
"8046-DNVTL,0.4"
"1038-RQOST,0.4"
"5676-CFLYY,0.4"
"4176-RELJR,0.4"
"6418-PIQSP,0.4"
"1320-GVNHT,0.4"
"5702-KVQRD,0.4"
"3902-MIVLE,0.4"
"0343-QLUZP,0.4"
"3704-IEAXF,0.4"
"9397-TZSHA,0.4"
"4334-HOWRP,0.4"
"6023-GSSXW,0.4"
"7010-ZMVBF,0.4"
"6194-HBGQN,0.4"
"5914-GXMDA,0.4"
"9351-HXDMR,0.4"
"9361-YNQWJ,0.4"
"0305-SQECB,0.4"
"1729-VLAZJ,0.4"
"9170-ARBTB,0.4"
"3882-IYOIJ,0.4"
"8292-FRFZQ,0.4"
"7973-DZRKH,0.4"
"8008-OTEZX,0.4"
"6872-HXFNF,0.4"
"6670-MFRPK,0.4"
"2592-HODOV,0.4"
"5196-WPYOW,0.4"
"8106-GWQOK,0.4"
"7554-NEWDD,0.4"
"5296-PSYVW,0.4"
"9867-XOBQA,0.4"
"0347-UBKUZ,0.4"
"4644-OBGFZ,0.4"
"2990-IAJSV,0.4"
"5067-WJEUN,0.4"
"6427-FEFIG,0.4"
"8316-BBQAY,0.4"
"2961-VNFKL,0.4"
"3612-YUNGG,0.4"
"1194-BHJYC,0.4"
"3315-IKYZQ,0.4"
"0895-LNKRC,0.4"
"1641-BYBTK,0.4"
"9845-QOMAD,0.4"
"8763-KIAFH,0.4"
"7956-XQWGU,0.4"
"2882-WDTBA,0.4"
"9140-CZQZZ,0.4"
"0757-WCUUZ,0.4"
"7706-YLMQA,0.4"
"7340-KEFQE,0.4"
"9593-CVZKR,0.4"
"0519-DRGTI,0.4"
"5566-SOEZD,0.4"
"8060-HIWJJ,0.4"
"1302-TPUBN,0.4"
"2143-LJULT,0.4"
"9242-TKFSV,0.4"
"7009-PCARS,0.4"
"7730-CLDSV,0.4"
"6484-LATFU,0.4"
"1985-MBRYP,0.4"
"8639-NHQEI,0.4"
"9746-YKGXB,0.4"
"9565-FLVCG,0.4"
"6701-DHKWQ,0.4"
"2845-KDHVX,0.4"
"9018-PCIOK,0.4"
"4723-BEGSG,0.4"
"7665-NKLAV,0.4"
"5893-PYOLZ,0.4"
"1952-DVVSW,0.4"
"4584-LBNMK,0.4"
"1015-OWJKI,0.4"
"5130-YPIRV,0.4"
"7607-QKKTJ,0.4"
"8780-YRMTT,0.4"
"4450-MDZFX,0.4"
"3870-SPZSI,0.4"
"5472-CVMDX,0.4"
"6527-PZFPV,0.4"
"3653-NCRDJ,0.4"
"8468-FZTOE,0.4"
"2351-BKRZW,0.4"
"7941-RCJOW,0.4"
"0164-APGRB,0.4"
"3948-KXDUF,0.4"
"1027-LKKQQ,0.4"
"5656-MJEFC,0.4"
"0871-OPBXW,0.4"
"9507-HSMMZ,0.4"
"2205-LPVGL,0.4"
"3088-FVYWK,0.4"
"1699-UOTXU,0.4"
"4568-KNYWR,0.4"
"0214-JHPFW,0.4"
"7599-NTMDP,0.4"
"9067-SQTNS,0.4"
"8999-YPYBV,0.4"
"5575-GNVDE,0.4"
"3847-BAERP,0.3"
"0378-CJKPV,0.2"
"8571-ZCMCX,0.2"
"3486-NPGST,0.2"
"7107-UBYKY,0.2"
"8295-KMENE,0.2"
"4652-ODEVH,0.2"
"8292-ITGYJ,0.2"
"6479-OAUSD,0.2"
"0654-PQKDW,0.2"
"4311-QTTAI,0.2"
"3620-EHIMZ,0.2"
"6013-BHCAW,0.2"
"2829-HYVZP,0.2"
"0401-WDBXM,0.2"
"7401-JIXNM,0.2"
"0396-HUJBP,0.2"
"4636-TVXVG,0.2"
"3012-VFFMN,0.2"
"1837-YQUCE,0.2"
"1760-CAZHT,0.2"
"8221-HVAYI,0.2"
"9565-AXSMR,0.2"
"0613-WUXUM,0.2"
"0436-TWFFZ,0.2"
"9430-NKQLY,0.2"
"3594-BDSOA,0.2"
"1697-LYYYX,0.2"
"4859-ZSRDZ,0.2"
"1776-SPBWV,0.2"
"3166-PNEOF,0.2"
"8717-VCTXJ,0.2"
"8626-PTQGE,0.2"
"4807-IZYOZ,0.2"
"2039-JONDJ,0.2"
"1272-ILHFG,0.2"
"6770-UAYGJ,0.2"
"1265-BCFEO,0.2"
"2984-TBYKU,0.2"
"8345-MVDYC,0.2"
"3635-QQRQD,0.2"
"7473-ZBDSN,0.2"
"0042-JVWOJ,0.2"
"3724-BSCVH,0.2"
"7558-IMLMT,0.2"
"1452-UZOSF,0.2"
"3230-JCNZS,0.2"
"7996-BPXHY,0.2"
"1187-WILMM,0.2"
"1459-QNFQT,0.2"
"5480-XTFFL,0.2"
"5699-BNCAS,0.2"
"8263-QMNTJ,0.2"
"5821-MMEIL,0.2"
"8766-PAFNE,0.2"
"3547-LQRIK,0.2"
"2333-KWEWW,0.2"
"8039-EQPIM,0.2"
"7167-PCEYD,0.2"
"8645-KOMJQ,0.2"
"9447-YPTBX,0.2"
"2068-WWXQZ,0.2"
"5171-EPLKN,0.2"
"4986-MXSFP,0.2"
"9028-LIHRP,0.2"
"0301-KOBTQ,0.2"
"6963-EZQEE,0.2"
"7109-CQYUZ,0.2"
"2904-GGUAZ,0.2"
"4674-HGNUA,0.2"
"3769-MHZNV,0.2"
"0536-ACXIP,0.2"
"4698-KVLLG,0.2"
"6563-VRERX,0.2"
"4538-WNTMJ,0.2"
"1015-JPFYW,0.2"
"8084-OIVBS,0.2"
"7169-YWAMK,0.2"
"6122-EFVKN,0.2"
"8512-WIWYV,0.2"
"5456-ITGIC,0.2"
"0263-FJTQO,0.2"
"7319-ZNRTR,0.2"
"5751-USDBL,0.2"
"5680-LQOGP,0.2"
"6080-LNESI,0.2"
"3148-AOIQT,0.2"
"2925-VDZHY,0.2"
"7242-EDTYC,0.2"
"9443-JUBUO,0.2"
"8690-ZVLCL,0.2"
"2017-CCBLH,0.2"
"5485-ITNPC,0.2"
"9503-XJUME,0.2"
"2314-TNDJQ,0.2"
"2193-SFWQW,0.2"
"9522-ZSINC,0.2"
"3071-MVJCD,0.2"
"6164-HAQTX,0.2"
"6828-HMKWP,0.2"
"3078-ZKNTS,0.2"
"3084-DOWLE,0.2"
"0562-KBDVM,0.2"
"5993-JSUWV,0.2"
"5968-HYJRZ,0.2"
"4884-LEVMQ,0.2"
"3721-CNZHX,0.2"
"5322-ZSMZY,0.2"
"5310-NOOVA,0.2"
"5260-UMPWX,0.2"
"5668-MEISB,0.2"
"8395-ETZKQ,0.2"
"3889-VWBID,0.2"
"9968-FFVVH,0.2"
"8514-VZHEB,0.2"
"8039-ACLPL,0.2"
"1429-UYJSV,0.2"
"2868-LLSKM,0.2"
"2703-AMTUL,0.2"
"5093-FEGLU,0.2"
"0531-XBKMM,0.2"
"3717-FDJFU,0.2"
"8902-ZEOVF,0.2"
"0057-QBUQH,0.2"
"4293-ETKAP,0.2"
"7244-KXYZN,0.2"
"9958-MEKUC,0.2"
"9173-IVZVP,0.2"
"3131-NWVFJ,0.2"
"7606-BPHHN,0.2"
"9194-GFVOI,0.2"
"6061-PQHMK,0.2"
"0270-THENM,0.2"
"6439-PKTRR,0.2"
"6244-BESBM,0.2"
"3594-IVHJZ,0.2"
"4534-WGCIR,0.2"
"8277-RVRSV,0.2"
"6901-GOGZG,0.2"
"7427-AUFPY,0.2"
"2123-VSCOT,0.2"
"8711-LOBKY,0.2"
"1964-SVLEA,0.2"
"9967-ATRFS,0.2"
"9531-NSBMR,0.2"
"7297-DVYGA,0.2"
"5044-XDPYX,0.2"
"9055-MOJJJ,0.2"
"3549-ZTMNH,0.2"
"0383-CLDDA,0.2"
"1265-ZFOSD,0.2"
"0269-XFESX,0.2"
"0754-EEBDC,0.2"
"6772-WFQRD,0.2"
"6972-SNKKW,0.2"
"7623-HKYRK,0.2"
"2863-IMQDR,0.2"
"5038-ETMLM,0.2"
"4425-OWHWB,0.2"
"3563-SVYLG,0.2"
"5135-RDDQL,0.2"
"4012-YCFAI,0.2"
"3796-ENZGF,0.2"
"7018-FPXHH,0.2"
"4732-RRJZC,0.2"
"7131-ZQZNK,0.2"
"1832-PEUTS,0.2"
"9236-NDUCW,0.2"
"8883-ANODQ,0.2"
"6961-MJKBO,0.2"
"6551-VLJMV,0.2"
"7398-HPYZQ,0.2"
"7508-DQAKK,0.2"
"3556-BVQGL,0.2"
"4018-PPNDW,0.2"
"6119-SPUDB,0.2"
"7945-PRBVF,0.2"
"2773-MADBQ,0.2"
"9298-WGMRW,0.2"
"8544-JNBOX,0.2"
"2626-VEEWG,0.2"
"1897-RCFUM,0.2"
"6741-QRLUP,0.2"
"9489-JMTTN,0.2"
"2520-SGTTA,0.2"
"3525-DVKFN,0.2"
"6131-IUNXN,0.2"
"7017-VFHAY,0.2"
"4825-FUREZ,0.2"
"6010-DDPPW,0.2"
"1619-YWUBB,0.2"
"4891-NLUBA,0.2"
"1635-HDGFT,0.2"
"7408-OFWXJ,0.2"
"1494-EJZDW,0.2"
"7609-YBPXG,0.2"
"1744-JHKYS,0.2"
"7305-ZWMAJ,0.2"
"2400-FEQME,0.2"
"4452-ROHMO,0.2"
"7216-KAOID,0.2"
"5914-XRFQB,0.2"
"5322-TEUJK,0.2"
"6122-LJADA,0.2"
"7503-MIOGA,0.2"
"2162-FRZAA,0.2"
"8966-KZXXA,0.2"
"1399-OUPJN,0.2"
"9110-HSGTV,0.2"
"5231-FIQPA,0.2"
"7647-GYYKX,0.2"
"5148-HKFIR,0.2"
"6892-BOGQE,0.2"
"8314-HTWVE,0.2"
"4378-MYPGO,0.2"
"5707-ZMDJP,0.2"
"9479-HYNYL,0.2"
"9919-FZDED,0.2"
"0114-IGABW,0.2"
"0945-TSONX,0.2"
"9070-BCKQP,0.2"
"5394-MEITZ,0.2"
"2812-REYAT,0.2"
"0943-ZQPXH,0.2"
"3727-OVPRY,0.2"
"8092-NLTGF,0.2"
"6518-PPLMZ,0.2"
"5982-PSMKW,0.2"
"1775-KWJKQ,0.2"
"3654-ARMGP,0.2"
"3557-HTYWR,0.2"
"2535-PBCGC,0.2"
"6229-UOLQL,0.2"
"5320-BRKGK,0.2"
"2207-RYYRL,0.2"
"2664-XJZNO,0.2"
"2550-QHZGP,0.2"
"9860-LISIZ,0.2"
"3950-VPYJB,0.2"
"0298-XACET,0.2"
"6082-OQFBA,0.2"
"1172-VIYBP,0.2"
"9805-FILKB,0.2"
"9788-HNGUT,0.2"
"6582-PLFUU,0.2"
"6348-SNFUS,0.2"
"1371-OJCEK,0.2"
"4774-HHGGS,0.2"
"3373-DIUUN,0.2"
"6374-NTQLP,0.2"
"2387-KDZQY,0.2"
"5197-YPYBZ,0.2"
"5318-YKDPV,0.2"
"3429-IFLEM,0.2"
"2346-CZYIL,0.2"
"4648-YPBTM,0.2"
"2007-QVGAW,0.2"
"0829-DDVLK,0.2"
"9888-ZCUMM,0.2"
"4475-NVTLU,0.2"
"3982-JGSFD,0.2"
"4933-IKULF,0.2"
"7764-BDPEE,0.2"
"4378-BZYFP,0.2"
"1227-UDMZR,0.2"
"1093-YSWCA,0.2"
"6292-TOSSS,0.2"
"4664-NJCMS,0.2"
"3190-FZATL,0.2"
"7998-WNZEM,0.2"
"7639-OPLNG,0.2"
"5457-COLHT,0.2"
"7416-CKTEP,0.2"
"9030-QGZNL,0.2"
"8749-TZYEC,0.2"
"8915-NNTRC,0.2"
"2661-GKBTK,0.2"
"4537-CIBHB,0.2"
"7321-KKSDU,0.2"
"0906-QVPMS,0.2"
"6813-GZQCG,0.2"
"8942-DBMHZ,0.2"
"6762-QVYJO,0.2"
"9993-LHIEB,0.2"
"9046-JBFWA,0.2"
"4079-WWQQQ,0.2"
"0827-ITJPH,0.2"
"8722-PRFDV,0.2"
"8143-ETQTI,0.2"
"1568-LJSZU,0.2"
"2990-OGYTD,0.2"
"0608-JDVEC,0.2"
"0582-AVCLN,0.2"
"6072-NUQCB,0.2"
"8361-LBRDI,0.2"
"6631-HMANX,0.0"
"8402-OOOHJ,0.0"
"2346-LOCWC,0.0"
"3978-YNKDD,0.0"
"6181-AXXYF,0.0"
"4709-LKHYG,0.0"
"2040-XBAVJ,0.0"
"2169-RRLFW,0.0"
"0164-XAIRP,0.0"
"8946-BFWSG,0.0"
"5696-JVVQY,0.0"
"6000-UKLWI,0.0"
"6365-HITVU,0.0"
"3472-QPRCH,0.0"
"3173-WSSUE,0.0"
"1927-QEWMY,0.0"
"6685-XSHHU,0.0"
"5442-PPTJY,0.0"
"1248-DYXUB,0.0"
"2097-YVPKN,0.0"
"1131-QQZEB,0.0"
"0480-KYJVA,0.0"
"8148-WOCMK,0.0"
"0804-YGEQV,0.0"
"3258-ZKPAI,0.0"
"2380-DAMQP,0.0"
"4735-BJKOU,0.0"
"6368-TZZDT,0.0"
"9710-NJERN,0.0"
"2452-MRMZF,0.0"
"3774-VBNXY,0.0"
"7359-WWYJV,0.0"
"6253-GNHWH,0.0"
"7301-ABVAD,0.0"
"0794-YVSGE,0.0"
"0404-AHASP,0.0"
"0902-RFHOF,0.0"
"7014-ZZXAW,0.0"
"9227-UAQFT,0.0"
"3190-ITQXP,0.0"
"3451-VAWLI,0.0"
"2569-WGERO,0.0"
"7083-MIOPC,0.0"
"3726-TBHQT,0.0"
"8917-SZTTJ,0.0"
"3638-WEABW,0.0"
"1293-BSEUN,0.0"
"3279-DYZQM,0.0"
"5010-IPEAQ,0.0"
"4701-LKOZD,0.0"
"7921-BEPCI,0.0"
"4443-EMBNA,0.0"
"0064-SUDOG,0.0"
"3777-XROBG,0.0"
"2995-YWTCD,0.0"
"7164-BPTUT,0.0"
"6656-GULJQ,0.0"
"3544-FBCAS,0.0"
"2274-XUATA,0.0"
"6898-RBTLU,0.0"
"9530-GRMJG,0.0"
"2509-TFPJU,0.0"
"5248-YGIJN,0.0"
"5774-QPLTF,0.0"
"5605-XNWEN,0.0"
"9347-AERRL,0.0"
"6734-PSBAW,0.0"
"6549-BTYPG,0.0"
"0123-CRBRT,0.0"
"4779-ZGICK,0.0"
"5146-YYFRZ,0.0"
"4718-WXBGI,0.0"
"4193-IBKSW,0.0"
"7435-ZNUYY,0.0"
"6369-MCAKO,0.0"
"0224-NIJLP,0.0"
"1354-YZFNB,0.0"
"6848-HJTXY,0.0"
"7190-XHTWJ,0.0"
"3389-KTRXV,0.0"
"8441-SHIPE,0.0"
"0318-ZOPWS,0.0"
"6976-BWGLQ,0.0"
"4957-SREEC,0.0"
"0354-VXMJC,0.0"
"4836-WNFNO,0.0"
"3118-UHVVQ,0.0"
"1098-KFQEC,0.0"
"1047-RNXZV,0.0"
"4955-VCWBI,0.0"
"0386-CWRGM,0.0"
"7010-BRBUU,0.0"
"0625-AFOHS,0.0"
"7328-ZJAJO,0.0"
"5848-FHRFC,0.0"
"6258-PVZWJ,0.0"
"4707-MAXGU,0.0"
"5546-QUERU,0.0"
"2229-DPMBI,0.0"
"5647-URDKA,0.0"
"2796-NNUFI,0.0"
"6345-FZOQH,0.0"
"5997-OPVFA,0.0"
"9617-UDPEU,0.0"
"6340-DACFT,0.0"
"9801-NOSHQ,0.0"
"8969-PRHFK,0.0"
"0885-HMGPY,0.0"
"4933-BSAIP,0.0"
"9964-WBQDJ,0.0"
"7268-WNTCP,0.0"
"5893-KCLGT,0.0"
"2511-ALLCS,0.0"
"5474-LAMUQ,0.0"
"2595-KIWPV,0.0"
"9916-AYHTC,0.0"
"5115-SQAAU,0.0"
"8249-THVEC,0.0"
"3768-VHXQO,0.0"
"6016-LVTJQ,0.0"
"8164-OCKUJ,0.0"
"3967-VQOGC,0.0"
"3973-SKMLN,0.0"
"9178-JHUVJ,0.0"
"7255-SSFBC,0.0"
"3454-JFUBC,0.0"
"4609-KNNWG,0.0"
"5296-BFCYD,0.0"
"1705-GUHPV,0.0"
"8181-YHCMF,0.0"
"7196-LIWRH,0.0"
"7162-WPHPM,0.0"
"6725-TPKJO,0.0"
"7977-HXJKU,0.0"
"4086-WITJG,0.0"
"2848-YXSMW,0.0"
"2749-CTKAJ,0.0"
"9938-PRCVK,0.0"
"9073-ZZIAY,0.0"
"8028-PNXHQ,0.0"
"6762-NSODU,0.0"
"9945-PSVIP,0.0"
"0508-SQWPL,0.0"
"3170-NMYVV,0.0"
"5377-NDTOU,0.0"
"0839-QNXME,0.0"
"8999-EXMNO,0.0"
"9548-LERKT,0.0"
"7033-CLAMM,0.0"
"3985-HOYPM,0.0"
"8265-HKSOW,0.0"
"1926-QUZNN,0.0"
"7873-CVMAW,0.0"
"9602-WCXPI,0.0"
"8873-TMKGR,0.0"
"4742-TXUEX,0.0"
"9385-NXKDA,0.0"
"4967-WPNCF,0.0"
"5201-CBWYG,0.0"
"6823-SIDFQ,0.0"
"7114-AEOZE,0.0"
"7306-YDSOI,0.0"
"6698-OXETB,0.0"
"9537-JALFH,0.0"
"0971-QIFJK,0.0"
"9483-GCPWE,0.0"
"1306-RPWXZ,0.0"
"8450-LUGUK,0.0"
"2900-PHPLN,0.0"
"4367-NUYAO,0.0"
"9646-NMHXE,0.0"
"2429-AYKKO,0.0"
"6701-YVNQG,0.0"
"5334-AFQJB,0.0"
"2223-GDSHL,0.0"
"9313-QOLTZ,0.0"
"3129-AAQOU,0.0"
"5854-KSRBJ,0.0"
"0206-OYVOC,0.0"
"6418-HNFED,0.0"
"9339-FIIJL,0.0"
"1080-BWSYE,0.0"
"8194-PEEBY,0.0"
"6100-FJZDG,0.0"
"7579-KKLOE,0.0"
"3213-VVOLG,0.0"
"9065-ZCPQX,0.0"
"4304-XUMGI,0.0"
"0174-QRVVY,0.0"
"8219-VYBVI,0.0"
"7609-NRNCA,0.0"
"4782-OSFXZ,0.0"
"9424-CMPOG,0.0"
"6060-QBMGV,0.0"
"1293-HHSHJ,0.0"
"7064-JHXCE,0.0"
"0640-YJTPY,0.0"
"6650-BWFRT,0.0"
"3508-VLHCZ,0.0"
"5542-NKVRU,0.0"
"4837-PZTIC,0.0"
"1167-OYZJF,0.0"
"9087-EYCPR,0.0"
"6285-FTQBF,0.0"
"5766-FTRTS,0.0"
"2696-RZVZW,0.0"
"3642-BYHDO,0.0"
"9257-AZMTZ,0.0"
"3678-MNGZX,0.0"
"3243-ZHOHY,0.0"
"0969-RGKCU,0.0"
"1591-XWLGB,0.0"
"3569-JFODW,0.0"
"6479-VDGRK,0.0"
"5859-HZYLF,0.0"
"7876-DNYAP,0.0"
"1779-PWPMG,0.0"
